driver_id,full_name,phone,vehicle_type,vehicle_plate,current_lat,current_lon,current_area,city,rating,total_trips,joined_at,is_active
caa9b9df-e956-4aba-81e8-dfec05ca0d4e,Bagas Kusuma,086545794669,Motor,B 5106 CW,3.631481,98.705638,Medan Timur,medan,3.8,2526,2023-01-22 11:31:12,1
872655ab-1920-4d2f-aed2-275abb595ec1,Fajar Suharto,085382270671,Motor,B 1069 SV,3.560203,98.631676,Medan Barat,medan,4.6,2264,2021-10-25 11:22:31,1
9cfce574-38b9-4588-b6b6-9bc28d3c937b,Maya Hidayat,086266396903,Motor,B 9077 VB,-7.206932,112.762344,Surabaya Timur,surabaya,4.0,3883,2021-06-01 03:44:58,0
b81c14f2-14a8-47b3-8bf7-474610e51ecc,Lestari Wati,081568607163,Motor,B 8877 WB,-6.204971,106.859903,Jakarta Selatan,jakarta,4.2,1835,2021-01-30 10:39:57,1
289625b8-7d56-43f6-b259-8ec1a0342350,Dinda Anggraini,082745822878,Motor,B 1511 NS,-6.120853,106.852013,Jakarta Utara,jakarta,4.0,3049,2021-04-24 21:38:36,0
90e8008b-74a2-4b89-a683-8c9175f7b28b,Bagas Kusuma,082820409342,Motor,B 2964 OE,-6.237533,106.883295,Jakarta Timur,jakarta,3.8,585,2021-11-14 04:52:55,1
88a82f55-86f7-4099-98c1-0057cf5c0fa1,Siti Putra,082390535954,Motor,B 5899 AQ,-7.201235,112.751893,Surabaya Timur,surabaya,4.5,3891,2022-01-28 13:14:53,1
50726cad-dad3-4df4-9199-60e8874f8ab8,Budi Rahayu,086870239497,Motor,B 7439 VI,-6.259655,106.823018,Jakarta Selatan,jakarta,3.7,2328,2021-04-04 11:35:08,1
948db64f-46d7-4a06-88fd-31baf47b9206,Rina Anggraini,081093830028,Motor,B 9351 JW,-6.189594,106.916679,Jakarta Timur,jakarta,4.5,665,2023-05-16 22:34:51,1
beb1317b-6615-45f7-81e7-a1674d643f72,Yoga Setiawan,087949208254,Motor,B 8786 PE,-6.119586,106.899918,Jakarta Utara,jakarta,4.9,612,2023-03-06 10:07:21,1
23da2a95-cc63-412a-9ba5-77e1f6baa2dd,Dimas Saputra,082074627194,Motor,B 4946 BT,-7.292994,112.798601,Surabaya Timur,surabaya,4.5,1366,2023-12-01 13:25:50,1
fd4c0f3b-e5f7-4879-a1fd-1e9796ab4fce,Gilang Wati,087823165161,Motor,B 1875 YI,3.629514,98.720261,Medan Timur,medan,4.9,1034,2023-07-15 19:57:47,1
09d7c19d-4bae-4a77-b2b4-45967c31fb58,Yoga Setiawan,089241870664,Motor,B 2047 ZI,3.617524,98.709443,Medan Kota,medan,4.6,2266,2022-07-22 12:17:35,0
2bc20ae8-9dc0-4083-96c7-4ee5d3100a09,Fajar Wijaya,084964965564,Mobil,B 1100 IX,-7.235913,112.771098,Surabaya Timur,surabaya,4.8,650,2021-06-01 09:19:30,1
2d345202-b014-4c5c-8a3d-1ef3c8970267,Dimas Pratama,088828233469,Motor,B 9770 DW,-6.179403,106.934216,Jakarta Timur,jakarta,3.7,1117,2022-03-24 01:13:22,0
b59a14ff-dd19-4e7a-86cb-e6d22bd174dd,Siti Nugroho,087882125045,Motor,B 9183 BZ,3.616599,98.732964,Medan Timur,medan,4.2,1933,2021-02-04 00:16:48,1
b10be096-49c7-407e-b898-03cacb973afb,Bagas Kusuma,082595259917,Motor,B 3262 DL,-7.232879,112.733552,Surabaya Pusat,surabaya,4.9,1614,2022-02-23 04:47:35,1
c497ba77-aa62-4457-9e66-7ac63e15f3d4,Yoga Pratama,082631867519,Motor,B 8334 CO,-6.178992,106.976905,Jakarta Timur,jakarta,4.2,770,2023-03-11 20:36:01,1
22abb38f-655f-4bf3-abd2-13837cc0ce28,Kevin Anggraini,087340225404,Motor,B 1395 GM,-6.219377,106.935355,Jakarta Timur,jakarta,3.5,3938,2021-07-02 00:19:06,1
7192124e-f99d-4652-a0cf-199a76e27c5b,Gilang Pratama,086781050488,Motor,B 5552 LP,-7.203779,112.772694,Surabaya Timur,surabaya,4.5,3341,2023-10-30 05:07:13,0
aad8fa53-6759-4c18-ab11-0a5edbc7bd16,Dewi Anggraini,083623478711,Motor,B 4435 FF,3.595035,98.73742,Medan Timur,medan,4.6,4803,2022-04-11 16:05:49,0
57153f0c-25f2-4548-b9b6-2af142d08b17,Siti Rahayu,081367433446,Mobil,B 2885 LM,-7.296399,112.78941,Surabaya Timur,surabaya,4.5,1731,2022-08-21 10:28:57,1
4e18d264-bb49-4606-a93f-4d993a31d186,Ahmad Santoso,088494678160,Mobil,B 4362 IR,3.616834,98.703077,Medan Timur,medan,4.5,398,2022-03-07 12:13:56,1
d8780de1-9e44-448e-a1fa-91a3a3f172ab,Nisa Firmansyah,086036642202,Motor,B 6872 NE,-6.15539,106.750216,Jakarta Barat,jakarta,4.5,4870,2022-11-19 15:29:43,1
aae8acf8-a8d0-411c-985f-7a28adc9ad69,Dewi Suharto,084931456485,Motor,B 6512 RG,-6.232294,106.836408,Jakarta Selatan,jakarta,3.6,3521,2021-01-12 08:22:01,1
0f62e1d1-0ae8-4afa-8180-9e46571d7ae4,Arif Santoso,088924555164,Motor,B 4345 AP,-7.261989,112.696234,Surabaya Barat,surabaya,4.2,3210,2021-08-02 21:30:20,1
4089f817-d32a-4a6e-a0df-ce2038f95f60,Mega Pratama,089729665008,Motor,B 5953 RL,-7.282587,112.714835,Surabaya Barat,surabaya,4.7,4202,2021-04-06 19:40:12,1
91d8e03b-8a3f-4d74-86e9-11fba9650233,Wahyu Setiawan,085778806054,Motor,B 8808 EL,-7.277035,112.693654,Surabaya Barat,surabaya,3.7,248,2023-04-13 09:21:07,0
21551ca8-7669-4021-9aa0-c153cebae9e9,Wahyu Setiawan,085159575373,Motor,B 9750 SL,3.554298,98.638491,Medan Barat,medan,4.5,1896,2023-07-18 22:45:54,1
6332d914-b449-4f12-b7e3-1aedbfc64ef4,Gilang Saputra,087759069704,Motor,B 2800 JN,3.569377,98.661776,Medan Kota,medan,4.8,641,2021-05-05 05:59:45,1
70beaf5f-0c41-4e1b-8ef1-b6af94a8c7dc,Maya Utami,084534797030,Motor,B 5036 ZI,-7.282655,112.700176,Surabaya Barat,surabaya,3.7,1205,2022-04-21 11:57:16,1
ae092e50-9a16-41e1-880b-6fa9369d7a52,Maya Setiawan,088738502157,Mobil,B 6202 DT,3.64371,98.725411,Medan Timur,medan,4.0,2654,2022-03-07 12:51:55,1
1c5e4cee-fc82-43d4-9e7c-b6c908c581cc,Aldi Hidayat,082593390626,Mobil,B 4164 SX,-7.251563,112.66582,Surabaya Barat,surabaya,4.4,2146,2021-04-10 22:21:26,0
ca68ba13-33e0-41b7-ae1c-8516a8251fb9,Kevin Santoso,087170277220,Motor,B 2578 FA,3.623822,98.733228,Medan Timur,medan,3.6,1074,2022-07-26 10:12:26,0
26ba92fa-bd6d-4beb-b307-8648b576f17a,Nisa Putra,088279582470,Mobil,B 1451 SC,3.583867,98.662369,Medan Kota,medan,5.0,1243,2022-11-08 10:53:27,0
11776f80-ce25-4b79-aeab-ab414104af74,Fajar Setiawan,082738847882,Motor,B 8719 TP,-7.294515,112.715841,Surabaya Barat,surabaya,3.6,206,2021-09-05 23:13:28,0
3722c9d1-7549-4e6e-ac54-55b0446909a2,Indah Pratama,082867957249,Motor,B 2515 RP,-6.175586,106.809961,Jakarta Barat,jakarta,4.9,1570,2022-10-15 23:32:30,1
0723d635-febd-44d8-ae5b-40ba3abf6112,Putri Kusuma,081682442998,Mobil,B 1787 BF,3.591414,98.654089,Medan Barat,medan,3.7,917,2021-08-24 18:20:14,1
2a0f6e67-0333-4bfd-b599-e49d42cd62d7,Hendra Nugroho,088964822564,Motor,B 5193 RT,-6.185634,106.978901,Jakarta Timur,jakarta,3.9,1622,2023-09-11 05:43:01,1
f7c778bb-902c-4a86-bc0e-2492f574c84c,Putri Firmansyah,087473166210,Motor,B 2847 LE,3.598233,98.726967,Medan Timur,medan,4.7,1718,2021-05-30 16:34:08,1
5ff6f720-3eaa-40a5-a04b-ae1bb8ff23c9,Maya Setiawan,081360914418,Motor,B 8716 JP,3.598703,98.663893,Medan Barat,medan,3.9,1966,2022-09-06 06:06:10,0
6924b437-1f4f-4d2c-8a41-5d534e18ab2a,Fajar Saputra,084647698693,Motor,B 7268 JO,-7.275594,112.685968,Surabaya Barat,surabaya,3.7,3017,2022-01-18 15:47:02,0
a86970c2-d22c-4e01-9510-088c521754e4,Mega Rahayu,086010724909,Motor,B 3909 GG,3.630286,98.742882,Medan Timur,medan,4.3,4763,2021-08-03 17:22:18,1
c8a61c39-14be-43c4-be0c-318c248b7373,Tari Pratama,089013345709,Mobil,B 9887 HD,-6.159584,106.934285,Jakarta Timur,jakarta,4.6,1504,2023-07-13 06:09:48,1
9f0869df-c9ad-4478-8189-ab72ea211be1,Ahmad Pratama,085292569797,Motor,B 9187 XB,-7.29827,112.667888,Surabaya Barat,surabaya,4.8,3818,2021-05-15 11:59:49,1
5197f885-b8d1-43a8-bbe2-a961efce279c,Gilang Anggraini,088061618697,Motor,B 2854 PB,-6.172102,106.769216,Jakarta Barat,jakarta,3.5,3853,2023-02-27 15:46:42,1
60b27838-1952-4c00-b0a2-08f38b8ca8c0,Dewi Wati,082425154639,Motor,B 8547 TR,-6.218792,106.861978,Jakarta Selatan,jakarta,4.6,512,2022-07-25 12:48:42,1
5219e20c-9ad3-4e45-80c4-93a323177b2a,Fifi Saputra,087661601031,Motor,B 9991 SR,3.569579,98.675687,Medan Kota,medan,4.6,4790,2021-10-04 10:11:21,1
71d406e8-6852-4419-8cc1-03d68a78223d,Arif Rahayu,085211936933,Motor,B 2547 NZ,-7.27379,112.662655,Surabaya Barat,surabaya,3.9,373,2023-01-22 22:37:08,1
bb23bbe5-3438-4d88-acb8-ae28b710c4d9,Dimas Nugroho,089056451384,Motor,B 3167 WX,-6.150301,106.786983,Jakarta Barat,jakarta,3.8,2869,2021-11-11 12:19:29,0
9e197fec-2f9d-4b20-b972-f897e5276fbc,Bagas Kusuma,088029504277,Motor,B 2485 BW,3.621046,98.725795,Medan Timur,medan,3.9,1084,2021-01-26 13:32:57,0
bd582c9a-0a30-460d-b4c1-e24bd6b949f3,Mega Hidayat,083839778230,Motor,B 9569 XB,-6.171927,106.85736,Jakarta Pusat,jakarta,4.4,3882,2022-06-25 15:27:24,0
ab5d7f33-4217-4342-a79c-039cf9a37350,Lestari Kusuma,082887387422,Motor,B 4081 BV,3.599451,98.731032,Medan Timur,medan,4.9,2542,2021-09-10 08:54:16,1
b5fa1c96-4b44-4b0f-b438-475998ad58fc,Wahyu Santoso,084987048462,Motor,B 7870 SJ,-6.115814,106.828911,Jakarta Utara,jakarta,3.9,3346,2021-11-10 04:34:19,0
210e6611-16c8-4f42-a79f-4777a2c4bfa9,Nisa Putra,082559884756,Motor,B 3661 FI,-6.143416,106.830564,Jakarta Pusat,jakarta,4.4,2021,2023-03-22 16:05:36,1
ff135967-26b7-47e1-9874-fb8ae670a9d5,Fifi Utami,082070865112,Motor,B 7019 VJ,3.579995,98.634761,Medan Barat,medan,4.7,1995,2021-12-03 04:08:31,1
d4d6bc95-b208-48c0-b2fc-0ce3f005d748,Hendra Pratama,081315144290,Motor,B 1659 XK,-7.255237,112.731349,Surabaya Pusat,surabaya,4.3,4821,2023-07-20 20:12:07,1
9f96e7b0-2d0f-4baa-afe1-b584ce52f793,Putri Putra,089128427423,Motor,B 5448 CK,-6.139742,106.803177,Jakarta Barat,jakarta,4.6,1020,2021-10-28 05:15:52,1
ba661273-e77c-4f99-863c-5c6bfa5f6e1d,Kevin Pratama,087571744706,Motor,B 8134 KV,3.56884,98.658128,Medan Barat,medan,4.1,4632,2021-04-23 08:05:18,1
3e60d820-6262-4171-9fa7-96a4a97a0670,Yoga Santoso,084715646020,Motor,B 3358 PE,-6.128217,106.883125,Jakarta Utara,jakarta,4.9,2515,2023-12-01 18:21:33,1
c3f79f57-70d2-4663-983d-19a27c6a15a7,Sari Saputra,089671408296,Motor,B 4998 RC,-7.282342,112.66062,Surabaya Barat,surabaya,4.2,2873,2022-04-18 09:55:54,1
ef2d7b34-96ff-45b2-8719-078cc69672f3,Dinda Nugroho,089572267112,Motor,B 3752 CU,3.616841,98.674982,Medan Kota,medan,4.6,4328,2022-08-24 01:22:50,0
e83ec997-deea-410e-be84-ddbb009b12cc,Dimas Saputra,086580667358,Motor,B 8399 FB,-6.209373,106.801871,Jakarta Selatan,jakarta,3.6,2587,2021-04-11 22:48:14,0
06bcd883-6ca6-4227-9342-4c440994306a,Dimas Wijaya,087082697491,Motor,B 8203 HH,3.591134,98.660569,Medan Barat,medan,4.5,2787,2021-03-24 21:53:54,1
76f9c7fb-57db-4147-aacc-22560fa0e012,Ahmad Utami,088680075648,Motor,B 4600 WO,-6.171819,106.778751,Jakarta Barat,jakarta,3.7,2107,2021-07-25 08:51:14,1
1290c916-fad7-489b-8ded-8192706e8fb8,Fifi Firmansyah,081768917156,Motor,B 3856 EX,-6.167153,106.804395,Jakarta Barat,jakarta,3.9,1297,2022-06-10 12:32:41,1
33facdb9-68e0-4ce3-9aec-d414b18f8e23,Dinda Kusuma,083829769861,Motor,B 9957 UI,-7.232635,112.74603,Surabaya Pusat,surabaya,3.9,2121,2022-03-09 01:07:41,1
9ac2e08d-9f0c-4a9e-91c1-ef0591504d87,Tari Suharto,089083013643,Mobil,B 1915 LK,3.563849,98.708185,Medan Kota,medan,3.9,4340,2021-01-19 15:33:31,1
dfb69245-dd60-4a53-bc81-e403fe90cb34,Arif Kusuma,088397091635,Motor,B 6019 TH,3.587076,98.673309,Medan Barat,medan,3.6,4692,2023-12-27 14:15:36,1
09cd413e-55b4-4411-b3eb-23842179a3e9,Eko Saputra,082156904443,Motor,B 3744 QF,-6.196422,106.853455,Jakarta Selatan,jakarta,4.7,1778,2022-01-14 03:20:24,1
1261be91-0a8d-4170-811c-e11c62f752a1,Arif Putra,085833064371,Mobil,B 5696 LM,-6.157313,106.855618,Jakarta Pusat,jakarta,3.6,4224,2021-03-08 01:23:51,0
437fabb4-48fe-4fe5-a23e-a6d739ff82f0,Ahmad Pratama,089384379601,Motor,B 8967 UB,-7.293655,112.656197,Surabaya Barat,surabaya,4.0,1501,2021-09-18 08:24:19,0
399f5fbd-0e5f-4db0-b099-1207d82186b1,Siti Wati,089840743058,Motor,B 7044 LH,3.593785,98.734194,Medan Timur,medan,4.1,1857,2021-05-04 16:09:20,1
18d05a39-c032-465f-8676-4a314bc7d1a7,Siti Pratama,088181892773,Motor,B 8386 OE,-7.267901,112.666497,Surabaya Barat,surabaya,4.5,3419,2021-01-07 01:28:01,1
abb99406-1f69-422e-b43f-2192da47cb67,Budi Hidayat,083456278904,Motor,B 7272 OU,-6.198618,106.858756,Jakarta Selatan,jakarta,4.8,1129,2021-12-09 17:20:08,1
ed497961-285e-46ef-b69a-86b79d37fe79,Budi Rahayu,084154352758,Motor,B 2697 NF,3.552246,98.656359,Medan Barat,medan,3.7,4732,2022-09-26 16:48:28,1
d4a8d5aa-a0b8-4dec-82af-e428b4c8f920,Yoga Setiawan,086351933664,Motor,B 8779 CG,-6.269602,106.79878,Jakarta Selatan,jakarta,5.0,2284,2021-05-12 18:29:14,1
6fc27f02-f564-492b-aeed-0c51a39defef,Aldi Putra,087963918439,Motor,B 7199 FK,-6.13604,106.898661,Jakarta Utara,jakarta,4.8,3426,2021-04-22 00:46:13,1
78d5d144-3a56-4e25-9e33-a20956d66cf9,Rizky Setiawan,086780552221,Mobil,B 9182 PO,-7.290418,112.791478,Surabaya Timur,surabaya,3.6,257,2023-06-23 01:57:11,1
8775bcd5-1bdd-48f6-b861-5711e860423f,Maya Putra,083011424421,Mobil,B 7518 FL,-7.275746,112.759925,Surabaya Timur,surabaya,4.8,1754,2021-05-15 06:20:37,0
ee1bdbd3-32c4-4319-9adf-0fa8ddf34e83,Sari Rahayu,088298628708,Motor,B 7651 TC,-7.278506,112.71147,Surabaya Barat,surabaya,4.0,1245,2021-02-11 11:59:09,1
5d03fefa-93c9-4467-9f1e-e8974f9debb1,Nisa Nugroho,085182003695,Motor,B 9884 FP,-6.166759,106.867283,Jakarta Pusat,jakarta,3.8,4020,2022-12-09 14:42:06,0
29845ddf-7987-4e0f-91fc-cc07246c87d1,Fajar Wijaya,085479866079,Motor,B 7650 KP,-7.210135,112.788586,Surabaya Timur,surabaya,3.9,4245,2022-06-07 15:45:02,0
e71d2aa5-5856-4684-b11a-f6a0d1e5638d,Ayu Firmansyah,083359035526,Mobil,B 5836 JH,-7.272961,112.682979,Surabaya Barat,surabaya,3.8,3842,2023-12-20 13:27:38,1
4e8804e6-0c3d-4406-b1c1-a04f714c7dd5,Eko Utami,083787456138,Motor,B 2310 SW,-6.142262,106.800677,Jakarta Barat,jakarta,4.1,4119,2022-10-12 20:30:13,1
849738cb-2f3f-4514-b038-f45f54638c8e,Mega Utami,086447842903,Mobil,B 3866 BM,-6.144848,106.83191,Jakarta Pusat,jakarta,4.2,3823,2023-10-22 17:24:21,1
6a76cdf4-0768-4fbb-a6cf-4c5fda4b6f82,Ahmad Setiawan,083263297593,Motor,B 5734 SA,-6.128742,106.871236,Jakarta Utara,jakarta,3.6,244,2021-12-17 01:45:49,1
8527108e-bb93-480a-ab33-b9e5acea168d,Eko Saputra,084294845337,Motor,B 7609 XG,-6.270469,106.853879,Jakarta Selatan,jakarta,3.8,1400,2023-06-08 16:48:18,0
3766f8b6-b169-459b-b211-1990e97a18d2,Yoga Firmansyah,089930641055,Mobil,B 5994 BG,-6.108231,106.854085,Jakarta Utara,jakarta,3.8,4980,2021-09-05 02:09:43,1
15e22cfb-7077-48c4-a3d8-639d9c1eddb4,Tari Firmansyah,081565060138,Motor,B 1644 BY,-6.227271,106.856864,Jakarta Selatan,jakarta,4.0,2686,2022-08-22 04:22:00,1
910762ae-f528-4283-93d5-1e8f42c56b63,Budi Pratama,088790938665,Motor,B 3273 XB,-7.255358,112.746348,Surabaya Pusat,surabaya,4.6,561,2021-10-22 07:27:17,1
c724e974-253d-49b3-99e7-437c61c0ea20,Eko Kusuma,087987002376,Motor,B 2550 RV,-7.261814,112.748905,Surabaya Pusat,surabaya,4.6,2382,2021-12-15 21:35:42,1
db83273b-16a6-4afc-8b46-f9796a00e438,Putri Anggraini,088049457432,Mobil,B 5814 ZY,3.566963,98.665502,Medan Barat,medan,4.9,2958,2022-07-15 07:18:57,0
637b3dfb-f9d0-412b-ac53-8a0e0a605b5c,Fajar Hidayat,085447551495,Motor,B 5016 DU,-7.228616,112.760703,Surabaya Timur,surabaya,4.0,2524,2022-01-17 18:16:24,1
d8c5d732-5280-4677-bccf-a78a1ff35837,Hendra Pratama,082973713197,Motor,B 4231 ES,3.613583,98.720949,Medan Timur,medan,4.4,3116,2021-03-27 01:58:54,1
7877771c-8da9-44a7-a10d-2b24f1006baa,Citra Wijaya,082926145460,Mobil,B 1148 IY,-6.273967,106.823887,Jakarta Selatan,jakarta,3.8,4712,2022-10-16 21:22:23,1
f661d354-4ee9-433e-a6e9-eaa398f6a8ae,Kevin Saputra,082643616768,Motor,B 8393 JS,-6.128722,106.838909,Jakarta Utara,jakarta,3.6,3625,2023-05-05 12:13:18,1
b6f57c28-c0b2-42eb-b8e9-a3e09e96dc68,Dinda Firmansyah,082498156468,Mobil,B 5704 EB,3.580373,98.634977,Medan Barat,medan,4.5,3988,2022-01-28 12:43:25,1
13826e0c-f4a9-40a4-8c80-f221ea929c8e,Citra Putra,087075872149,Motor,B 3171 LD,3.584083,98.663549,Medan Barat,medan,3.6,4590,2021-05-18 19:40:00,0
09569938-cc1d-465d-a2c3-10bb6583fa74,Kevin Wijaya,081886670801,Mobil,B 8814 IV,3.615226,98.724155,Medan Timur,medan,4.2,3729,2022-06-14 18:20:49,1
55bc375c-9f37-47cc-9422-625f95b0564f,Kevin Utami,087115734285,Mobil,B 7221 ST,-6.235235,106.972898,Jakarta Timur,jakarta,4.4,3038,2022-06-30 07:54:26,1
d69d7119-67fe-43ef-b16f-71b396fcd88d,Eko Setiawan,088929990324,Mobil,B 3453 JO,3.552983,98.669589,Medan Barat,medan,4.0,3338,2022-09-30 20:19:43,0
489715af-20de-451c-92a1-88a5f3d00dd9,Fifi Suharto,086223531881,Motor,B 7004 KI,-7.204302,112.758139,Surabaya Timur,surabaya,4.1,613,2021-06-24 09:25:51,0
683392fb-987e-463f-a621-5f44042478fa,Fajar Utami,089580808463,Motor,B 2529 LO,3.588973,98.648398,Medan Barat,medan,3.5,2967,2023-09-20 02:51:03,0
a2fd459f-53a8-4562-b9fa-11496dfd91e3,Mega Hidayat,086634734879,Motor,B 1055 QK,3.595017,98.665268,Medan Barat,medan,4.0,2423,2021-12-09 05:08:10,0
ace9e9f7-b128-4ff4-86c3-f9e84650d0c8,Arif Putra,087187653696,Motor,B 9276 PX,3.579158,98.653857,Medan Barat,medan,4.9,3529,2023-04-21 07:19:15,1
5aff3696-5a2f-47d2-b41d-4c0d1dc40953,Gilang Utami,082267581385,Mobil,B 2978 XL,-7.205863,112.799787,Surabaya Timur,surabaya,4.2,3260,2023-12-25 10:41:58,1
3bd579c7-aa61-4dd4-9bbb-ba2e7f9e71f7,Arif Pratama,083755174419,Motor,B 9605 NE,-7.269765,112.751473,Surabaya Timur,surabaya,4.6,2129,2022-12-29 11:34:26,0
183694d2-a735-4e85-963f-37909af88c80,Wahyu Wati,086571140870,Mobil,B 7847 DO,-7.294682,112.795919,Surabaya Timur,surabaya,4.2,507,2023-09-05 09:58:29,1
f67e0683-ee65-4f20-9389-ba6caf0863c3,Fifi Pratama,088716075905,Motor,B 1815 AC,-6.21094,106.859608,Jakarta Selatan,jakarta,4.7,2290,2022-05-07 08:40:58,1
f75d880f-e277-465d-aee7-3d63c168056c,Tari Suharto,081013602255,Motor,B 4735 OE,-6.236457,106.970885,Jakarta Timur,jakarta,4.8,2494,2022-12-14 01:07:39,1
f64e50b1-c709-4281-9618-126bd49026df,Mega Hidayat,088565997642,Motor,B 6222 UR,3.606956,98.665713,Medan Kota,medan,3.6,1177,2021-11-10 09:49:51,1
a3a64c7b-e0fe-4ce4-891e-102cfc3181d2,Lestari Setiawan,084662715256,Motor,B 6414 KK,-6.203466,106.936274,Jakarta Timur,jakarta,4.1,1421,2021-08-14 05:13:20,0
4d7e5353-e4cd-4ee0-80de-ea6348c08478,Citra Rahayu,088671995696,Motor,B 2919 VZ,-6.135405,106.907386,Jakarta Utara,jakarta,3.6,4699,2021-01-07 09:21:39,1
0fcccedc-c019-4060-a0f8-20c9fd7e048b,Yoga Putra,089215862316,Motor,B 2428 LQ,3.579994,98.675327,Medan Barat,medan,3.9,4292,2023-02-28 00:05:54,1
680b01ad-79b2-4fec-bf75-2d967f4cd153,Reza Kusuma,081797368107,Motor,B 8655 FK,3.639162,98.73509,Medan Timur,medan,4.7,4163,2021-07-10 00:16:16,1
8e59de6c-c584-4981-8444-135934b887a4,Siti Putra,086156972629,Mobil,B 4104 DH,3.580086,98.68964,Medan Kota,medan,3.8,2793,2021-05-18 11:17:22,1
475ceb49-0876-44b3-b7bf-2ed951769580,Eko Setiawan,086065183847,Mobil,B 8670 DU,3.589498,98.668544,Medan Kota,medan,4.4,376,2021-09-27 20:17:40,1
a636d3c3-11bc-401f-87f8-0836ce183d0a,Wahyu Nugroho,087718313853,Mobil,B 1408 PU,-6.193952,106.930746,Jakarta Timur,jakarta,4.4,4034,2021-09-02 06:21:22,1
ff6209ae-6cbd-43e7-bc09-877cfa4fc1f8,Kevin Rahayu,089214537887,Mobil,B 4769 TE,3.591548,98.701295,Medan Kota,medan,4.2,3271,2023-07-06 21:01:03,1
c59a0825-278d-4a3b-abcf-842d98151d2e,Hendra Santoso,088898157732,Mobil,B 1095 UI,-7.265036,112.733313,Surabaya Pusat,surabaya,3.9,3417,2023-04-04 17:34:37,1
989a6f12-2ee8-48fe-8df9-4e66d9b5c716,Mega Pratama,085166880339,Motor,B 3058 HC,3.569882,98.657382,Medan Kota,medan,5.0,3237,2022-02-04 00:47:33,1
62391bab-d8a8-46b6-bb98-0b30606ca069,Arif Suharto,086020600362,Motor,B 9928 OK,-7.245347,112.738719,Surabaya Pusat,surabaya,4.5,4278,2022-09-05 17:18:48,1
1b918bf6-dd47-4f7f-a5ae-be475e15a0e9,Ayu Setiawan,082032346723,Motor,B 1579 KP,3.634804,98.720829,Medan Timur,medan,4.6,4806,2021-08-26 23:38:40,0
d076834b-1887-40d3-bb22-a66d2771e575,Wahyu Suharto,087541805954,Mobil,B 6473 CM,-7.242379,112.745109,Surabaya Pusat,surabaya,3.6,548,2023-09-27 14:46:59,1
9121cb1e-98c7-46d8-9c9e-8ac25a163cf3,Yoga Firmansyah,085470502305,Motor,B 1617 AT,-6.193901,106.816218,Jakarta Selatan,jakarta,4.2,3383,2022-07-19 16:54:18,1
6450b85b-caf7-479c-ac98-bcc6d5293d18,Reza Firmansyah,082020871100,Motor,B 7073 AM,3.596236,98.727059,Medan Timur,medan,4.0,1921,2021-11-27 22:04:54,1
14fa2072-a454-4c24-a0e2-b83a095ce6b3,Yoga Kusuma,084511720618,Motor,B 4693 QW,-7.228041,112.766389,Surabaya Timur,surabaya,4.0,4592,2022-11-04 21:19:05,1
34110954-6a8b-45f8-a370-527ae74ff4be,Reza Putra,081178132777,Motor,B 3245 ER,3.642789,98.71431,Medan Timur,medan,4.9,2478,2023-03-10 15:40:38,0
4fe6e972-2be4-49ea-b18f-9fa7042c6847,Ayu Hidayat,083197555232,Motor,B 6133 TT,3.635561,98.709478,Medan Timur,medan,4.0,2705,2021-05-11 12:16:57,1
f9e281e5-31be-45a3-ab91-766c0b9a8947,Bagas Anggraini,084417050897,Motor,B 1076 MP,3.64254,98.7016,Medan Timur,medan,4.4,3834,2023-12-20 10:01:01,1
03e214d8-7be3-4498-81fe-a27e20888a0a,Siti Wati,089424485143,Motor,B 2767 NV,-7.292956,112.798586,Surabaya Timur,surabaya,4.9,1209,2023-03-23 03:36:25,1
5d3366bb-a1eb-4e4c-971d-634cf67abe1b,Aldi Suharto,082489705723,Motor,B 4793 SU,-7.240581,112.737425,Surabaya Pusat,surabaya,4.7,3741,2021-01-15 22:27:51,0
f381908e-2e37-4839-b0f7-f51dc715518c,Rina Wijaya,081154113903,Mobil,B 2089 VF,-7.231705,112.742232,Surabaya Pusat,surabaya,3.7,4621,2023-06-18 03:26:03,0
ba996519-8aa5-49ab-ba5d-42e320d8f37c,Rizky Nugroho,089518189589,Mobil,B 9746 RG,-7.254233,112.675422,Surabaya Barat,surabaya,4.0,4861,2022-03-26 23:15:42,1
a9a95eb4-cc96-452d-9b11-37b12e3355d1,Eko Anggraini,082527814835,Motor,B 7663 UZ,3.596607,98.656892,Medan Kota,medan,4.0,2635,2021-01-09 10:28:32,1
1ec3e6cc-783d-440c-9488-0c9b14176cfd,Budi Rahayu,089082829254,Motor,B 8293 CM,3.5573,98.671157,Medan Kota,medan,3.8,2282,2022-02-06 09:01:03,1
81c38c54-1416-486f-9bcf-75e8261c9852,Citra Wijaya,089830752889,Motor,B 1543 GN,3.609136,98.716582,Medan Kota,medan,4.9,223,2021-07-11 17:32:27,1
f1eb263e-ffdc-4e3e-87a7-3403f3cb22fd,Budi Utami,082375887191,Mobil,B 1741 FV,3.639065,98.709064,Medan Timur,medan,4.7,85,2021-07-23 16:57:57,0
5df0d386-51f6-4dda-ab37-942be424d7fb,Sari Nugroho,088560207069,Motor,B 3597 SS,-6.141532,106.783915,Jakarta Barat,jakarta,3.6,475,2022-09-16 12:25:42,1
f70ff6a8-1416-4b37-80f3-869e9c757cd8,Dinda Saputra,081581360331,Motor,B 3326 HR,-7.253047,112.74769,Surabaya Pusat,surabaya,4.2,1097,2022-07-05 01:16:41,1
